	chr	cM
13507	3	57.87239361
13508	3	57.87239661
13509	3	57.875061800000005
13510	3	57.87506952
13511	3	57.87511634
13512	3	57.87672588
13513	3	57.89051831
13514	3	57.89542889
13515	3	57.89549355
13516	3	57.89549441
13517	3	57.89680487
13518	3	57.90056968
13519	3	57.90141104
13520	3	57.90171743
13521	3	57.90172869
13522	3	57.90774189
13523	3	57.90805855
13524	3	57.90825851
13525	3	57.90826694
13526	3	57.90830351
13527	3	57.90952312
13528	3	57.9096634
13529	3	57.91255217
13530	3	57.91420798
13531	3	57.91468669
13532	3	57.91470003
13533	3	57.91471669
13534	3	57.92950047
13535	3	57.92950481
13536	3	57.92954221
13537	3	57.93016261
13538	3	57.93507628
13539	3	57.93508959
13540	3	57.93661737
13541	3	57.93662309
13542	3	57.93662669
13543	3	57.93663285
13544	3	57.93663342
13545	3	57.93670478
13546	3	57.93674547
13547	3	57.937526899999995
13548	3	57.9385109
13549	3	57.94018264
13550	3	57.94048976
13551	3	57.94052872
13552	3	57.948438100000004
13553	3	57.94844748
13554	3	57.94845176
13555	3	57.94854296
13556	3	57.94960585
13557	3	57.94961057
13558	3	57.95018205
13559	3	57.95177114
13560	3	57.95179185
13561	3	57.95588274
13562	3	57.95688184
13563	3	57.9668809
13564	3	57.96838918
13565	3	57.96840591
13566	3	57.96840977
13567	3	57.96911668
13568	3	57.96921739
13569	3	57.97333946
13570	3	57.97343370000001
13571	3	57.97349509
13572	3	57.97493231
13573	3	57.97602906
13574	3	57.97604036
13575	3	57.97604907
13576	3	57.97617359
13577	3	57.97621173
13578	3	57.97621275
13579	3	57.97712639
13580	3	57.98133161
13581	3	57.98137035
13582	3	57.9832537
13583	3	57.9832566
13584	3	57.98368014
13585	3	57.98606288
13586	3	57.98725223
13587	3	57.98731213
13588	3	57.99353735
13589	3	57.99490577
13590	3	57.99992995
13591	3	58.0
13592	3	58.00000413
13593	3	58.00004796
13594	3	58.00004867
13595	3	58.00006411
13596	3	58.00008076
13597	3	58.00144393
13598	3	58.00227158
13599	3	58.00286852
13600	3	58.00345493
13601	3	58.00425724
13602	3	58.00425809
13603	3	58.00781495
13604	3	58.00787704
13605	3	58.00892603
13606	3	58.01021555
13607	3	58.01040426
13608	3	58.01243842
13609	3	58.0132215
13610	3	58.013562300000004
13611	3	58.01705341
13612	3	58.01751395
13613	3	58.01773947
13614	3	58.01776663
13615	3	58.01777153
13616	3	58.01897784
13617	3	58.01914492
13618	3	58.01979208
13619	3	58.02022002
13620	3	58.02191252
13621	3	58.02193639
13622	3	58.02194158
13623	3	58.0219514
13624	3	58.02195167
13625	3	58.02195234
13626	3	58.02197426
13627	3	58.02318670000001
13628	3	58.02320887
13629	3	58.02476952
13630	3	58.02541804
13631	3	58.02672092
13632	3	58.02824098
13633	3	58.02903937
13634	3	58.02904059
13635	3	58.03006514
13636	3	58.0309236
13637	3	58.03092398
13638	3	58.03479104
13639	3	58.03506843
13640	3	58.035392
13641	3	58.03943126
13642	3	58.04025768
13643	3	58.04145332
13644	3	58.04196095
13645	3	58.042531700000005
13646	3	58.04357042
13647	3	58.044595400000006
13648	3	58.0461662
13649	3	58.04639416
13650	3	58.04744279
13651	3	58.04806693
13652	3	58.04850564
13653	3	58.04918244
13654	3	58.05010212
13655	3	58.05013529
13656	3	58.05148921
13657	3	58.05398962
13658	3	58.05472339
13659	3	58.0549461
13660	3	58.05693647
13661	3	58.05879076
13662	3	58.05973078
13663	3	58.05999357
13664	3	58.06007444
13665	3	58.06161888
13666	3	58.06173141
13667	3	58.06501554
13668	3	58.06605095
13669	3	58.06882519
13670	3	58.07005419
13671	3	58.07005448
13672	3	58.07326744
13673	3	58.07400321
13674	3	58.07739553
13675	3	58.07739744
13676	3	58.08107043
13677	3	58.08247917
13678	3	58.08361529
13679	3	58.09425857
13680	3	58.09517425
13681	3	58.09723234
13682	3	58.10075768
13683	3	58.10456452
13684	3	58.10577636
13685	3	58.10883077
13686	3	58.11131052
13687	3	58.11719996
13688	3	58.11951872
13689	3	58.12976806
13690	3	58.13150155
13691	3	58.14119652
13692	3	58.14892954
13693	3	58.15087958
13694	3	58.15136221
13695	3	58.15202886
13696	3	58.15246883
13697	3	58.16690694
13698	3	58.16861667
13699	3	58.17678621
13700	3	58.17693144
13701	3	58.18336764
13702	3	58.19707132
13703	3	58.20434748
13704	3	58.21134839999999
13705	3	58.21135579
13706	3	58.21145886
13707	3	58.21145942
13708	3	58.21146093
13709	3	58.21146896
13710	3	58.21146925
13711	3	58.21148035
13712	3	58.21251844
13713	3	58.215935200000004
13714	3	58.21922069
13715	3	58.21922094
13716	3	58.21966997
13717	3	58.22111647
13718	3	58.22386582
13719	3	58.22454496
13720	3	58.22456127
13721	3	58.22535056
13722	3	58.22539858
13723	3	58.22539883
13724	3	58.22571411
13725	3	58.22606223
13726	3	58.22615237
13727	3	58.22628635
13728	3	58.22723046
13729	3	58.22970309
13730	3	58.23040526
13731	3	58.23071442
13732	3	58.23072118
13733	3	58.23198767
13734	3	58.23221247
13735	3	58.23221314
13736	3	58.23245769
13737	3	58.23295962
13738	3	58.23304354
13739	3	58.2332581
13740	3	58.23379424
13741	3	58.23465882
13742	3	58.23466897
13743	3	58.2346698
13744	3	58.235611899999995
13745	3	58.23642806
13746	3	58.23642893
13747	3	58.23643429
13748	3	58.23643478
13749	3	58.23644355
13750	3	58.23645407
13751	3	58.23645437
13752	3	58.23646399
13753	3	58.23667386
13754	3	58.23667597
13755	3	58.23911469
13756	3	58.24269727
13757	3	58.24270179999999
13758	3	58.24339647
13759	3	58.24339762
13760	3	58.24348599
13761	3	58.24355074
13762	3	58.2435516
13763	3	58.24355314
13764	3	58.24357228
13765	3	58.24391913
13766	3	58.24455785
13767	3	58.24456114
13768	3	58.24456144
13769	3	58.24456787
13770	3	58.24457097
13771	3	58.24506345
13772	3	58.24520041
13773	3	58.24524803
13774	3	58.247320900000005
13775	3	58.24732607
13776	3	58.24733305
13777	3	58.24942662
13778	3	58.24985311
13779	3	58.24988466
13780	3	58.25233831
13781	3	58.25567551
13782	3	58.25581305
13783	3	58.25583794
13784	3	58.25583842
13785	3	58.25584641
13786	3	58.25584765
13787	3	58.25585303
13788	3	58.25585425
13789	3	58.25586162
13790	3	58.25586236
13791	3	58.25586322
13792	3	58.25790352
13793	3	58.26172951
13794	3	58.26283052
13795	3	58.26283910000001
13796	3	58.26284053
13797	3	58.26284996
13798	3	58.26593463
13799	3	58.26735926
13800	3	58.26757671
13801	3	58.26774991
13802	3	58.26775149
13803	3	58.26775197
13804	3	58.27080697
13805	3	58.27080918
13806	3	58.27081861
13807	3	58.27094247
13808	3	58.27094806
13809	3	58.27124196
13810	3	58.27156985
13811	3	58.27381517
13812	3	58.27390431
13813	3	58.27435224
13814	3	58.27488385
13815	3	58.27541361
13816	3	58.27541471
13817	3	58.27758784
13818	3	58.27852794
13819	3	58.2790687
13820	3	58.27906907
13821	3	58.279336300000004
13822	3	58.27960655
13823	3	58.27961032
13824	3	58.28044165
13825	3	58.28044196
13826	3	58.28143656
13827	3	58.28225806
13828	3	58.28246395
13829	3	58.28517793
13830	3	58.28530125
13831	3	58.28530165
13832	3	58.28717821
13833	3	58.28782589
13834	3	58.28782944
13835	3	58.28867209
13836	3	58.29236587
13837	3	58.29236593
13838	3	58.29239329
13839	3	58.29240369
13840	3	58.29243739
13841	3	58.29244572
13842	3	58.2933392
13843	3	58.29424305
13844	3	58.29424769
13845	3	58.29623636
13846	3	58.2962435
13847	3	58.29759714
13848	3	58.29882973
13849	3	58.29887023
13850	3	58.29969485
13851	3	58.2997025
13852	3	58.29983879
13853	3	58.29993257
13854	3	58.29994062
13855	3	58.29998683
13856	3	58.30094039
13857	3	58.30094527
13858	3	58.30584635
13859	3	58.31051908
13860	3	58.32930171
13861	3	58.32934739
13862	3	58.32935086
13863	3	58.3293588
13864	3	58.32937377
13865	3	58.32943314
13866	3	58.32943474
13867	3	58.32980707
13868	3	58.33650815
13869	3	58.33670529
13870	3	58.34195424
13871	3	58.34347044
13872	3	58.34347377
13873	3	58.34353223
13874	3	58.34359188
13875	3	58.34365079
13876	3	58.35245899
13877	3	58.35246889
13878	3	58.35357772
13879	3	58.36357168
13880	3	58.36920223
13881	3	58.37360398
13882	3	58.37438848
13883	3	58.37488416
13884	3	58.38027535
13885	3	58.38579172
13886	3	58.39501259
13887	3	58.39504253
13888	3	58.39507945
13889	3	58.39508648
13890	3	58.39601728
13891	3	58.40715803
13892	3	58.40870235
13893	3	58.41647323
13894	3	58.4172884
13895	3	58.418300300000006
13896	3	58.42913329
13897	3	58.43878103
13898	3	58.43879034
13899	3	58.43884268
13900	3	58.43946395
13901	3	58.43947148
13902	3	58.43988178
13903	3	58.43990519
13904	3	58.44086328
13905	3	58.44297432
13906	3	58.44520005
13907	3	58.44686689
13908	3	58.46022624
13909	3	58.46073224
13910	3	58.4607363
13911	3	58.46342603
13912	3	58.46682091
13913	3	58.46826884
13914	3	58.47301070000001
13915	3	58.47438051
13916	3	58.47451253
13917	3	58.47495765
13918	3	58.48359545
13919	3	58.48367472
13920	3	58.48598573
13921	3	58.49109376
13922	3	58.491159700000004
13923	3	58.49117924
13924	3	58.49337826
13925	3	58.49810256
13926	3	58.50071791
13927	3	58.50071918
13928	3	58.50144313
13929	3	58.50845489
13930	3	58.50979868
13931	3	58.51069015
13932	3	58.51362238
13933	3	58.51541239
13934	3	58.51541609
13935	3	58.51541704
13936	3	58.51542667
13937	3	58.51542882
13938	3	58.51980615
13939	3	58.52015325
13940	3	58.52018305
13941	3	58.52028883
13942	3	58.52617662
13943	3	58.52898632
13944	3	58.52901694
13945	3	58.52904733
13946	3	58.53405064
13947	3	58.53595948
13948	3	58.54258946
13949	3	58.55189507
13950	3	58.55362763
13951	3	58.55625311
13952	3	58.55627561
13953	3	58.55636373
13954	3	58.55698376
13955	3	58.564543500000006
13956	3	58.57568863
13957	3	58.57575398
13958	3	58.57621498
13959	3	58.57626253
13960	3	58.57629648
13961	3	58.57727867
13962	3	58.57817858
13963	3	58.578193000000006
13964	3	58.57820413
13965	3	58.58293436
13966	3	58.58724576
13967	3	58.58827942
13968	3	58.588345
13969	3	58.5890897
13970	3	58.589126799999995
13971	3	58.64956706
13972	3	58.65608469
13973	3	58.66351377
13974	3	58.68865355
13975	3	58.69321908
13976	3	58.69633467
13977	3	58.69793949
13978	3	58.70067199
13979	3	58.700700100000006
13980	3	58.71221674
13981	3	58.72448256
13982	3	58.7246092
13983	3	58.72594227
13984	3	58.73403944
13985	3	58.73856514
13986	3	58.74309982
13987	3	58.75554156
13988	3	58.75585726
13989	3	58.76273755
13990	3	58.76283329
13991	3	58.76912937
13992	3	58.77045733
13993	3	58.77276994
13994	3	58.77278929
13995	3	58.78293996
13996	3	58.7843105
13997	3	58.80217342
13998	3	58.81760937
13999	3	58.8354716
14000	3	58.85497836
14001	3	58.85504658
14002	3	58.85511946
14003	3	58.85777921
14004	3	58.86865817
14005	3	58.87551121
14006	3	58.87820491
14007	3	58.89350154
14008	3	58.89600285
14009	3	58.90229167
14010	3	58.91081201
14011	3	58.92501068
14012	3	58.94973915
14013	3	58.94976753
14014	3	58.95315091
14015	3	58.95653332
14016	3	58.95654697
14017	3	58.95679773
14018	3	58.95680005
14019	3	58.95684181
14020	3	58.96139593
14021	3	58.966308700000006
14022	3	58.97119874
14023	3	58.97849544
14024	3	58.97852049
14025	3	58.98233557
14026	3	58.98276508
14027	3	58.98498468
14028	3	58.98505236
14029	3	58.98673275
14030	3	58.98687112
14031	3	58.99367839
14032	3	58.9937718
14033	3	58.99525976
14034	3	58.99547497
14035	3	58.99549222
14036	3	58.99549391
14037	3	58.996055299999995
14038	3	58.99672626
14039	3	59.00138461
14040	3	59.00138566
14041	3	59.00140419
14042	3	59.00141158
14043	3	59.00143513
14044	3	59.00144649
14045	3	59.00311114
14046	3	59.00837835
14047	3	59.00840714
14048	3	59.00951976
14049	3	59.01237838
14050	3	59.01440455
14051	3	59.01881337
14052	3	59.02030255
14053	3	59.03029004
14054	3	59.03031331
14055	3	59.03432115
14056	3	59.03915186
14057	3	59.07075642
14058	3	59.07595317
14059	3	59.07595481
14060	3	59.07595677
14061	3	59.0759716
14062	3	59.07716056
14063	3	59.07761019
14064	3	59.07906018
14065	3	59.08829597
14066	3	59.08842014
14067	3	59.08842726
14068	3	59.08856951
14069	3	59.092993299999996
14070	3	59.09299426
14071	3	59.09639465
14072	3	59.09798378
14073	3	59.09817672
14074	3	59.10426872
14075	3	59.11568086
14076	3	59.12146492
14077	3	59.12147975
14078	3	59.12238797
14079	3	59.12239513
14080	3	59.12346489
14081	3	59.12346804
14082	3	59.127993599999996
14083	3	59.12861596
14084	3	59.12885262
14085	3	59.13297062
14086	3	59.13854056
14087	3	59.13856561
14088	3	59.13863516
14089	3	59.13904528
14090	3	59.13908863
14091	3	59.14880974
14092	3	59.14882531
14093	3	59.15086918
14094	3	59.15146799
14095	3	59.15261583
14096	3	59.15750473
14097	3	59.16018958
14098	3	59.16062319
14099	3	59.16068051
14100	3	59.16069849
14101	3	59.16584116
14102	3	59.16773485
14103	3	59.16792761
14104	3	59.16792971
14105	3	59.16973642
14106	3	59.16973769
14107	3	59.172804500000005
14108	3	59.19320049
14109	3	59.19330623
14110	3	59.19361768
14111	3	59.20768086
14112	3	59.20770313
14113	3	59.20776246
14114	3	59.20776871
14115	3	59.20778263
14116	3	59.21429255
14117	3	59.21432157
14118	3	59.22019895
14119	3	59.22368204
14120	3	59.22397597
14121	3	59.22582909
14122	3	59.22585775
14123	3	59.22948129
14124	3	59.22960127
14125	3	59.22961076
14126	3	59.22965963
14127	3	59.22994959
14128	3	59.2299642
14129	3	59.23139219
14130	3	59.23175055
14131	3	59.23989432
14132	3	59.24521916
14133	3	59.24544656
14134	3	59.25101536
14135	3	59.25104858
14136	3	59.25376309
14137	3	59.25382420000001
14138	3	59.26602622
14139	3	59.26603476
14140	3	59.26609655
14141	3	59.26609778
14142	3	59.26614752
14143	3	59.26963029
14144	3	59.26976477
14145	3	59.26995397
14146	3	59.28558825
14147	3	59.28572593
14148	3	59.28582231
14149	3	59.28583851
14150	3	59.28592768
14151	3	59.2860037
14152	3	59.2897851
14153	3	59.28978528
14154	3	59.28986715
14155	3	59.29065475
14156	3	59.29580395
14157	3	59.29593829999999
14158	3	59.30460229
14159	3	59.30961253
14160	3	59.33166058
14161	3	59.33174765
14162	3	59.33175824
14163	3	59.33352437
14164	3	59.34240774
14165	3	59.34980415
14166	3	59.35077173
14167	3	59.35477692
14168	3	59.36306316
14169	3	59.3664291
14170	3	59.3857358
14171	3	59.38593226
14172	3	59.39041049
14173	3	59.39079382
14174	3	59.39081189
14175	3	59.39090704
14176	3	59.39842365
14177	3	59.39845632
14178	3	59.39852907
14179	3	59.39864251
14180	3	59.40341445
14181	3	59.40702198
14182	3	59.41045838
14183	3	59.41045961
14184	3	59.41727574
14185	3	59.41728341
14186	3	59.41796756
14187	3	59.42175429
14188	3	59.42175685
14189	3	59.42179778
14190	3	59.42183885
14191	3	59.42194733
14192	3	59.43341952
14193	3	59.435399600000004
14194	3	59.4398902
14195	3	59.43989563
14196	3	59.43993063
14197	3	59.43996148
14198	3	59.44012955
14199	3	59.44013211
14200	3	59.44021283
14201	3	59.44561096
14202	3	59.4542254
14203	3	59.46712782
14204	3	59.46930002
14205	3	59.47392095
14206	3	59.4763424
14207	3	59.47665285
14208	3	59.47952115
14209	3	59.48085486
14210	3	59.48428985
14211	3	59.48598868
14212	3	59.49280581
14213	3	59.492806900000005
14214	3	59.49289939999999
14215	3	59.49302412
14216	3	59.50611615
14217	3	59.50706334
14218	3	59.50713841
14219	3	59.50726564
14220	3	59.507289
14221	3	59.50746488
14222	3	59.50747451
14223	3	59.50748039
14224	3	59.50750052
14225	3	59.50750887
14226	3	59.50752963
14227	3	59.50933954
14228	3	59.50987857
14229	3	59.52223374
14230	3	59.52227664
14231	3	59.52267338
14232	3	59.52330601
14233	3	59.52346975
14234	3	59.53242316
14235	3	59.53754338
14236	3	59.53913218
14237	3	59.54001429
14238	3	59.54324311
14239	3	59.54325803
14240	3	59.55553667
14241	3	59.55677227
14242	3	59.55788383
14243	3	59.55805688
14244	3	59.57049141
14245	3	59.57252141
14246	3	59.57256814
14247	3	59.57256942
14248	3	59.57267565
14249	3	59.5726819
14250	3	59.57288192
14251	3	59.57292039
14252	3	59.57474019
14253	3	59.57474663
14254	3	59.57536785
14255	3	59.57859319
14256	3	59.59490651
14257	3	59.59782336
14258	3	59.59948153
14259	3	59.60000491
14260	3	59.60000624
14261	3	59.60578861
14262	3	59.61779395
14263	3	59.61803102
14264	3	59.61825185
14265	3	59.61837812
14266	3	59.61838587
14267	3	59.61838843
14268	3	59.61850178
14269	3	59.61852666
14270	3	59.61964137
14271	3	59.61964684
14272	3	59.62009433
14273	3	59.62025382
14274	3	59.62048670000001
14275	3	59.62049313
14276	3	59.62056587
14277	3	59.63236746
14278	3	59.63239
14279	3	59.63246256
14280	3	59.63253589
14281	3	59.63750296
14282	3	59.63837344
14283	3	59.63837444
14284	3	59.63842227
14285	3	59.63863081
14286	3	59.63863748
14287	3	59.64231446
14288	3	59.64231551
14289	3	59.64827453
14290	3	59.64831588
14291	3	59.65521556
14292	3	59.65526503
14293	3	59.65527749
14294	3	59.6565301
14295	3	59.65653115
14296	3	59.65656310000001
14297	3	59.65656488
14298	3	59.65669795
14299	3	59.66751826
14300	3	59.66861882
14301	3	59.67267074
14302	3	59.67267375
14303	3	59.67267549
14304	3	59.67270848
14305	3	59.67271035
14306	3	59.67271683
14307	3	59.67274677
14308	3	59.67910892
14309	3	59.69065587
14310	3	59.69635007
14311	3	59.69641314
14312	3	59.69647037
14313	3	59.69647671
14314	3	59.69713818
14315	3	59.69999325
14316	3	59.7
14317	3	59.70088834
14318	3	59.71490428
14319	3	59.74095687
14320	3	59.75416276
14321	3	59.75561566
14322	3	59.75570232
14323	3	59.75582053
14324	3	59.75606358
14325	3	59.75608189
14326	3	59.75622608
14327	3	59.77600256
14328	3	59.77625521
14329	3	59.77658805
14330	3	59.81465707
14331	3	59.83480109
14332	3	59.83602856
14333	3	59.83606395
14334	3	59.83606971
14335	3	59.83615601
14336	3	59.83672145
14337	3	59.83681665
14338	3	59.83682031
14339	3	59.84009767
14340	3	59.85125993
14341	3	59.85138651
14342	3	59.85162416
14343	3	59.85163532
14344	3	59.87264798
14345	3	59.88201542
14346	3	59.88526559
14347	3	59.90010955
14348	3	59.90646046
14349	3	59.91754931
14350	3	59.93589851
14351	3	59.93788739
14352	3	59.97264557
14353	3	59.97274007
14354	3	59.97276849
14355	3	59.9823272
14356	3	60.00541417
14357	3	60.00543544
14358	3	60.00596932
14359	3	60.01873617
14360	3	60.01896284
14361	3	60.02251429
14362	3	60.02261925
14363	3	60.0228039
14364	3	60.02288916
14365	3	60.02536553
14366	3	60.02537948
14367	3	60.02594561
14368	3	60.0915679
14369	3	60.09166136
14370	3	60.09992966
14371	3	60.10168368
14372	3	60.10240726
14373	3	60.10607919
14374	3	60.15006393
14375	3	60.15016418
14376	3	60.15323982
14377	3	60.16847625
14378	3	60.17182301
14379	3	60.18219892
14380	3	60.18226256
14381	3	60.18289512
14382	3	60.18294604
14383	3	60.18296173
14384	3	60.18326563
14385	3	60.22060933
14386	3	60.2439601
14387	3	60.24772985
14388	3	60.24788433
14389	3	60.24867346
14390	3	60.25569111
14391	3	60.28503467
14392	3	60.28504618
14393	3	60.28509517
14394	3	60.28728264
14395	3	60.28977226
14396	3	60.29775253
14397	3	60.30004653
14398	3	60.30123947
14399	3	60.32885115
14400	3	60.33441084
14401	3	60.334528000000006
14402	3	60.3363767
14403	3	60.34189105
14404	3	60.34393258
14405	3	60.34493024
14406	3	60.3539066
14407	3	60.38464623
14408	3	60.3954113
14409	3	60.39556875
14410	3	60.39586167
14411	3	60.39595425
14412	3	60.39596018
14413	3	60.41136294
14414	3	60.430089100000004
14415	3	60.43706996
14416	3	60.43713238
14417	3	60.43717562
14418	3	60.43804391
14419	3	60.43846045
14420	3	60.43862591
14421	3	60.44436065
14422	3	60.45661647
14423	3	60.46082803
14424	3	60.4617645
14425	3	60.46233865
14426	3	60.46252521
14427	3	60.49648292
14428	3	60.51263158
14429	3	60.51300296
14430	3	60.53142504
14431	3	60.53170628
14432	3	60.53249315
14433	3	60.53438072
14434	3	60.5346311
14435	3	60.53745008
14436	3	60.54109359
14437	3	60.57465151
14438	3	60.57498243
14439	3	60.57500475
14440	3	60.57907578
14441	3	60.57947454
14442	3	60.60425381
14443	3	60.60480756
14444	3	60.60949006
14445	3	60.60952615
14446	3	60.60961699
14447	3	60.61063942
14448	3	60.61080348
14449	3	60.62409637
14450	3	60.63444055
14451	3	60.64654259
14452	3	60.64819775
14453	3	60.64820036
14454	3	60.64892097
14455	3	60.67038627
14456	3	60.67040143
14457	3	60.69434973
14458	3	60.70309402
14459	3	60.73563509
14460	3	60.73910407
14461	3	60.76254115
14462	3	60.76484544
14463	3	60.76495825
14464	3	60.76597369
14465	3	60.76600368
14466	3	60.76723829999999
14467	3	60.76726079
14468	3	60.77825375
14469	3	60.77827014
14470	3	60.77850499
14471	3	60.77862722
14472	3	60.78636879
14473	3	60.78637262
14474	3	60.78650095
14475	3	60.78666816
14476	3	60.80189674
14477	3	60.81598051
14478	3	60.83416826
14479	3	60.86057531
14480	3	60.8897215
14481	3	60.88984739
14482	3	60.91017605
14483	3	60.91081681
14484	3	60.91468733
14485	3	60.91495026
14486	3	60.92288223
14487	3	60.94642916
14488	3	60.95116553
14489	3	60.95882934
14490	3	60.98171947
14491	3	60.99749902
14492	3	60.997503200000004
14493	3	61.00194474
14494	3	61.03111202
14495	3	61.03346391
14496	3	61.04996268
14497	3	61.05289238
14498	3	61.05289604
14499	3	61.06711824
14500	3	61.10682673
14501	3	61.12212523
14502	3	61.14538098
14503	3	61.14643531
14504	3	61.16335811
14505	3	61.16466403
14506	3	61.16469699
14507	3	61.16470152
14508	3	61.16516879
14509	3	61.1656936
14510	3	61.1764456
14511	3	61.17644944
14512	3	61.18588401
14513	3	61.18837904
14514	3	61.19929615
14515	3	61.19931393
14516	3	61.1993366
14517	3	61.20296686
14518	3	61.22543575
14519	3	61.23908170000001
14520	3	61.24144789
14521	3	61.30160709
14522	3	61.30858132
14523	3	61.32302164
14524	3	61.32324569
14525	3	61.32332589
14526	3	61.32369221
14527	3	61.32394939
14528	3	61.32452964
14529	3	61.32456835
14530	3	61.32531146
14531	3	61.325427399999995
14532	3	61.32543281
14533	3	61.32602248
14534	3	61.32909201
14535	3	61.3486108
14536	3	61.37177501
14537	3	61.37201963
14538	3	61.37202521
14539	3	61.37823088
14540	3	61.37839338
14541	3	61.37844743
14542	3	61.37980863
14543	3	61.42368544
14544	3	61.44866086
14545	3	61.44866557
14546	3	61.44867376
14547	3	61.44891821
14548	3	61.47027505
14549	3	61.4707547
14550	3	61.47151193
14551	3	61.48314338
14552	3	61.51007089
14553	3	61.51668909
14554	3	61.51744475
14555	3	61.51789546
14556	3	61.5865817
14557	3	61.60156026
14558	3	61.6020917
14559	3	61.60218393
14560	3	61.60218759
14561	3	61.60546653
14562	3	61.60553278
14563	3	61.61868427
14564	3	61.61895678
14565	3	61.62570453
14566	3	61.62579205
14567	3	61.62709101
14568	3	61.63368845
14569	3	61.63487704
14570	3	61.64267022
14571	3	61.65760205
14572	3	61.66405967
14573	3	61.67168948
14574	3	61.69157092
14575	3	61.69212188
14576	3	61.69457803
14577	3	61.71854638
14578	3	61.71950725
14579	3	61.72916011
14580	3	61.72956793
14581	3	61.73004305
14582	3	61.73059332
14583	3	61.74286134
14584	3	61.74565434
14585	3	61.76307615
14586	3	61.77374202
14587	3	61.77435557
14588	3	61.77490305
14589	3	61.77784426
14590	3	61.790398399999994
14591	3	61.79042978
14592	3	61.80169477
14593	3	61.80262710000001
14594	3	61.80288578
14595	3	61.80653445
14596	3	61.80713335
14597	3	61.88037142
14598	3	61.91593309
14599	3	61.92756454
14600	3	61.99316323
14601	3	61.99338702
14602	3	61.99381423
14603	3	61.99394832
14604	3	61.99422104
14605	3	61.99434472
14606	3	61.99458075
14607	3	62.03111461
14608	3	62.03183129999999
14609	3	62.09931412
14610	3	62.12268077
14611	3	62.19121008
14612	3	62.19392914
14613	3	62.19597773
14614	3	62.19622418
14615	3	62.25335262
14616	3	62.25367019
14617	3	62.28369226
14618	3	62.39852721
14619	3	62.39860241
14620	3	62.39862144
14621	3	62.39912928
14622	3	62.39955422
14623	3	62.4
14624	3	62.40052013
14625	3	62.40408078
14626	3	62.44025304
14627	3	62.474985200000006
14628	3	62.47577224
14629	3	62.47629263
14630	3	62.4769679
14631	3	62.51580484
14632	3	62.52449298
14633	3	62.52463675
14634	3	62.52465018
14635	3	62.52465534
14636	3	62.54316636
14637	3	62.54360027
14638	3	62.59845547
14639	3	62.62012986
14640	3	62.62247601
14641	3	62.62273878
14642	3	62.62279093
14643	3	62.629246499999994
14644	3	62.629571999999996
14645	3	62.62996875
14646	3	62.62997055
14647	3	62.63029838
14648	3	62.69744443
14649	3	62.69756885
14650	3	62.69802238
14651	3	62.69804871
14652	3	62.69822269
14653	3	62.70249913
14654	3	62.71027917
14655	3	62.75944389
14656	3	62.76374562
14657	3	62.76439895
14658	3	62.76444851
14659	3	62.76447097
14660	3	62.78802042
14661	3	62.78914897
14662	3	62.799170600000004
14663	3	62.79924907
14664	3	62.79948526
14665	3	62.80035748
14666	3	62.82442991
14667	3	62.82524121
14668	3	62.82532639
14669	3	62.82623604
14670	3	62.9031216
14671	3	62.98749808
14672	3	62.98774770000001
14673	3	63.02990754
14674	3	63.03071575
14675	3	63.04502673
14676	3	63.04515012
14677	3	63.04526808
14678	3	63.046532400000004
14679	3	63.08081129
14680	3	63.08083348
14681	3	63.09017624
14682	3	63.09025316
14683	3	63.09045089
14684	3	63.11519807
14685	3	63.1156436
14686	3	63.11569884
14687	3	63.13596075
14688	3	63.14024183
14689	3	63.15218344
14690	3	63.16141159
14691	3	63.22068855
14692	3	63.22126986
14693	3	63.22211962
14694	3	63.23419778
14695	3	63.25695865
14696	3	63.27250065
14697	3	63.30207408
14698	3	63.33006131
14699	3	63.33045883
14700	3	63.33273734
14701	3	63.33281452
14702	3	63.33326367
14703	3	63.33474920000001
14704	3	63.33504631
14705	3	63.33583309
14706	3	63.359401899999995
14707	3	63.36397726
14708	3	63.36416750000001
14709	3	63.36466956
14710	3	63.36479837
14711	3	63.36702577
14712	3	63.44557523
14713	3	63.44572185
14714	3	63.4661105
14715	3	63.48710086
14716	3	63.50078019
14717	3	63.51760407
14718	3	63.51775843
14719	3	63.51805348
14720	3	63.51977778
14721	3	63.51986606
14722	3	63.52003075
14723	3	63.52038981
14724	3	63.52049177
14725	3	63.53227876
14726	3	63.53320157
14727	3	63.55081068
14728	3	63.55119684
14729	3	63.55165761
14730	3	63.58615022
14731	3	63.5862052
14732	3	63.63248532
14733	3	63.69522484
14734	3	63.69524213
14735	3	63.69534667
14736	3	63.69536603
14737	3	63.69537791
14738	3	63.6962287
14739	3	63.69764739
14740	3	63.7403777
14741	3	63.74054807
14742	3	63.81030433
14743	3	63.81035931
14744	3	63.81036473
14745	3	63.81038100000001
14746	3	63.81967548
14747	3	63.8637695
14748	3	63.912459
14749	3	63.91248533
14750	3	63.94910571
14751	3	63.96206796
14752	3	64.04523588
14753	3	64.04991268
14754	3	64.0957594
14755	3	64.09607509
14756	3	64.09608103
14757	3	64.09610839
14758	3	64.09666879
14759	3	64.09698887
14760	3	64.09848499
14761	3	64.09861406
14762	3	64.10061431
14763	3	64.10080068
14764	3	64.11113543
14765	3	64.12093301
14766	3	64.1210027
14767	3	64.12131219999999
14768	3	64.14400182
14769	3	64.15643852
